fileName,playLength,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,get_ready.started,text.started,get_ready.stopped,trial.started,stimulus.started,start_tapping.started,resp.time,resp.velocity,stimulus.stopped,start_tapping.stopped,trial.stopped,ITI.started,stop_tapping.started,stop_tapping.stopped,ITI.stopped,end_exp.started,thankyou.started,thankyou.stopped,end_exp.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,,,,52.107003874960355,52.098436667001806,52.09844983299263,52.107003874960355,55.11513495800318,55.08949758298695,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,55.11513495800318,,,,,,55.10413749999134,55.106110916651474,55.11513495800318,55.71433941699797,52,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,,,,,,,,,,56.231693124980666,67,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,,,,,,,,,,56.74828516697744,78,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,,,,,,,,,,57.306917208014056,99,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,,,,,,,,,,57.806012582965195,88,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,,,,,,,,,,58.34846429200843,91,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,,,,,,,,,,58.83160799997859,98,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,,,,,,,,,,59.42335379199358,59,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,,,,,,,,,,59.91530829196563,94,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,,,,,,,,,,60.45686987496447,58,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,,,,,,,,,,60.92362020799192,73,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,3,3,0,0,3,3,4,,,,,,,,,,61.515261207998265,57,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
